Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Asia,Japan,Sumitomo Mitsui Banking Corp,Corporate,233405575,39109841,
Europe,Jersey C.I.,BAA Funding Ltd,Corporate,567104648,95025033,
Europe,Jersey C.I.,BAWAG Capital Finance Jersey Ltd,Corporate,6517924,1092155,
Europe,Lithuania,Government of Lithuania,Government,287309313,48142044,
Europe,Luxembourg,AON Financial Services Luxembourg SA,Corporate,38591752,6466501,
Europe,Luxembourg,Blueorchard Loans for Development SA,Corporate,4600106,770802,
Europe,Luxembourg,Ciba Specialty Chemicals Finance Luxembourg SA,Corporate,53330832,8936206,
Europe,Luxembourg,Covidien International Finance SA,Corporate,118395746,19838596,
Europe,Luxembourg,Erste Europaeische Pfandbrief und Kommunalkreditbank AG in Luxembourg,Securitized,42750694,7163380,
Europe,Luxembourg,Espirito Santo Financial Group SA,Corporate,23069069,3865493,
Europe,Luxembourg,Euroclear Finance SA,Corporate,46671335,7820329,
Europe,Luxembourg,EUROHYPO Europaeische Hypothekenbank SA Luxembourg,Securitized,666558062,111689619,
Europe,Luxembourg,Glencore Finance Europe SA,Corporate,265175838,44433321,
Europe,Luxembourg,Government of Luxembourg,Government,259038310,43404906,
Europe,Luxembourg,Hannover Finance Luxembourg SA,Corporate,178020427,29829410,
Europe,Luxembourg,Holcim US Finance Sarl & Cie SCS,Corporate,30748639,5152295,
Europe,Luxembourg,ITW Finance Europe SA,Corporate,145463552,24374124,
Europe,Luxembourg,Merck Finanz AG,Corporate,39636282,6641524,
Europe,Luxembourg,Michelin Luxembourg SCS,Corporate,27784267,4655580,
Europe,Luxembourg,Nord/LB Covered Finance Bank SA,Securitized,341300090,57188832,
Europe,Luxembourg,Novartis Finance SA,Corporate,95997011,16085425,
Europe,Luxembourg,NORD/LB G-MTN SA,Government Related,408700462,68482555,
Europe,Luxembourg,Talanx AG,Corporate,35052062,5873384,
Europe,Luxembourg,Telecom Italia Capital SA,Corporate,458985645,76908427,
Europe,Luxembourg,Telecom Italia Finance SA,Corporate,155706519,26090453,
Europe,Luxembourg,Tyco Electronics Group SA,Corporate,66175501,11088481,
Europe,Luxembourg,Tyco International Finance SA,Corporate,68774413,11523959,
Europe,Luxembourg,Unicredit Luxembourg Finance SA,Corporate,186009474,31168068,
Asia,Malaysia,Sarawak International Inc,Government Related,32862848,5506556,
Latin America,Mexico,America Movil SAB de CV,Corporate,1137658659,190628048,
Latin America,Mexico,BBVA Bancomer SA Institucion de Banca Multiple Grupo Financiero BBVA Bancomer,Corporate,43968781,7367485,
Latin America,Mexico,Government of Mexico,Government,2758897651,462285651,
Latin America,Mexico,Grupo Televisa SAB,Corporate,136422508,22859191,
Latin America,Mexico,Petroleos Mexicanos,Government Related,151172981,25330806,
Europe,Netherlands,ABN Amro Bank NV,Corporate/Securitized,4092108771,685680807,
Europe,Netherlands,Achmea BV,Corporate,129918327,21769339,
Europe,Netherlands,Achmea Hypotheekbank NV,Securitized,733949681,122981875,
Europe,Netherlands,Adecco International Financial Services BV,Corporate,122427513,20514165,
Europe,Netherlands,Aegon NV,Corporate,184337142,30887850,
Europe,Netherlands,Alliander NV,Government Related,32096076,5378074,
Europe,Netherlands,Allianz Finance II BV,Corporate,415682152,69652419,
Europe,Netherlands,ArcelorMittal,Corporate,86431268,14482572,
Europe,Netherlands,ASML Holding NV,Corporate,93845439,15724904,
Europe,Netherlands,Bank Nederlandse Gemeenten,Government Related,4266937044,714975334,
Europe,Netherlands,Bayer Capital Corp BV,Corporate,33976879,5693225,
Europe,Netherlands,BASF Finance Europe NV,Corporate,92618429,15519304,
Europe,Netherlands,BMW Finance NV,Corporate,642546574,107666213,
Europe,Netherlands,Coca-Cola HBC Finance BV,Corporate,44436239,7445813,
Europe,Netherlands,Cooperatieve Centrale Raiffeisen-Boerenleenbank BA/Netherlands,Corporate,3782603397,633819552,
Europe,Netherlands,Daimler International Finance BV,Corporate,358551794,60079557,
Europe,Netherlands,Deutsche Bahn Finance BV,Government Related,664005383,111261888,
Europe,Netherlands,Deutsche Post Finance BV,Corporate,80434145,13477684,
Europe,Netherlands,Deutsche Telekom International Finance BV,Corporate,1995053449,334294599,
Europe,Netherlands,Diageo Finance BV,Corporate,95885624,16066761,
Europe,Netherlands,EDP Finance BV,Corporate,130800303,21917124,
Europe,Netherlands,Elsevier Finance SA Via ELM BV,Corporate,42679597,7151467,
Europe,Netherlands,Enbw International Finance BV,Government Related,84275244,14121305,
Europe,Netherlands,Enel Finance International NV,Corporate,1258884039,210940782,
Europe,Netherlands,E.ON International Finance BV,Corporate,1494780022,250467920,
Europe,Netherlands,Generali Finance BV,Corporate,134294200,22502568,
Europe,Netherlands,Government of the Netherlands,Government,20218355211,3387822487,
Europe,Netherlands,HIT Finance BV,Corporate,116321333,19491003,
Europe,Netherlands,Imperial Mobility Finance BV,Corporate,60805974,10188754,
Europe,Netherlands,International Endesa BV,Corporate,174251073,29197810,
Europe,Netherlands,ING Bank NV,Corporate/Securitized,3225170349,540415109,
Europe,Netherlands,ING Groep NV,Corporate,346159531,58003088,
Europe,Netherlands,KBC Internationale Financieringsmaatschappij NV,Corporate,219376159,36759048,
Europe,Netherlands,Koninklijke DSM NV,Corporate,131391562,22016197,
Europe,Netherlands,Koninklijke KPN NV,Corporate,1074405607,180029257,
Europe,Netherlands,Koninklijke Philips Electronics NV,Corporate,23834679,3993780,
Europe,Netherlands,Lanxess Finance BV,Corporate,45206436,7574868,
Europe,Netherlands,LeasePlan Corp NV,Government Related,189829116,31808094,
Europe,Netherlands,Lukoil International Finance BV,Corporate,136028204,22793121,
Europe,Netherlands,Nederlandse Gasunie NV,Government Related,32667788,5473871,
Europe,Netherlands,Nederlandse Waterschapsbank NV,Government Related,1859112848,311516157,
Europe,Netherlands,NIBC Bank NV,Government Related,61324599,10275656,
Europe,Netherlands,PostNL NV,Corporate,140748504,23584062,
Europe,Netherlands,Red Electrica de Espana Finance BV,Corporate,54835552,9188340,
Europe,Netherlands,Repsol International Finance BV,Corporate,476607206,79861126,
Europe,Netherlands,RWE Finance BV,Corporate,572933004,96001643,
Europe,Netherlands,Saudi Basic Industries Corp,Government Related,64151153,10749278,
Europe,Netherlands,Schlumberger Finance BV,Corporate,38196030,6400193,
Europe,Netherlands,Scotland International Finance No 2 BV,Corporate,26989639,4522431,
Europe,Netherlands,Shell International Finance BV,Corporate,428290744,71765136,
Europe,Netherlands,Siemens Financieringsmaatschappij NV,Corporate,522061559,87477536,
Europe,Netherlands,SNS Bank NV,Corporate/Securitized,938097015,157189155,
Europe,Netherlands,Suedzucker International Finance BV,Corporate,49031077,8215732,
Europe,Netherlands,Telefonica Europe BV,Corporate,152740702,25593496,
Europe,Netherlands,TenneT Holding BV,Government Related,58986341,9883853,
Europe,Netherlands,ThyssenKrupp Finance Nederland BV,Corporate,164037646,27486431,
Europe,Netherlands,Wolters Kluwer NV,Corporate,136526578,22876629,
Oceania,New Zealand,ANZ National International Ltd/New Zealand,Corporate,126873541,21259149,
Oceania,New Zealand,BNZ International Funding Ltd,Securitized,394815495,66155966,
Oceania,New Zealand,Chorus Ltd,Corporate,263408058,44137109,
Oceania,New Zealand,Fonterra Cooperative Group Ltd,Corporate,149201793,25000510,
Oceania,New Zealand,Government of New Zealand,Government,181091161,30343947,
Oceania,New Zealand,Westpac Securities NZ Ltd,Corporate,228291438,38252907,
Latin America,Peru,Government of Peru,Government,427010975,71550696,
Europe,Poland,Government of Poland,Government,2574504540,431388423,
Europe,Portugal,Banco BPI SA,Securitized,275989873,46245339,
Europe,Portugal,Banco Comercial Portugues SA,Securitized,193971486,32502197,
Europe,Portugal,Banco Espirito Santo SA,Corporate/Securitized,249475127,41802483,
Europe,Portugal,Banco Santander Totta SA,Securitized,305765315,51234564,
Europe,Portugal,BANIF SGPS SA,Government Related,38384657,6431799,
Europe,Portugal,Brisa Concessao Rodoviaria SA,Corporate,20055753,3360577,
Europe,Portugal,Caixa Economica Montepio Geral,Securitized,66156062,11085224,
Europe,Portugal,Caixa Geral de Depositos SA,Corporate/Securitized,4222790548,707578071,
Europe,Portugal,CP - Comboios de Portugal EPE,Government Related,96281656,16133120,
Europe,Portugal,Government of Portugal,Government,742829444,124469783,
Europe,Portugal,Parpublica - Participacoes Publicas SGPS SA,Government Related,127078145,21293433,
Europe,Portugal,Refer-Rede Ferroviaria Nacional SA,Government Related,71450158,11972312,
Middle East,Qatar,Government of Qatar,Government,512458790,85868479,
Middle East,Qatar,Nakilat Inc,Government Related,64603059,10825000,
Middle East,Qatar,Qatari Diar Finance QSC,Government Related,64813263,10860222,
Middle East,Qatar,Ras Laffan Liquefied Natural Gas Co Ltd II,Government Related,56912027,9536277,
Middle East,Qatar,Ras Laffan Liquefied Natural Gas Co Ltd III,Government Related,86228538,14448603,
Europe,Russia,Gazprom OAO,Government Related,64546737,10815563,
Europe,Russia,Government of Russian Federation,Government,1074145898,179985740,
Europe,Russia,TNK-BP Finance SA,Corporate,228710719,38323163,
Asia,Singapore,Government of Singapore,Government,52625510,8818021,
Asia,Singapore,Noble Group Ltd,Corporate,26139621,4380000,
Asia,Singapore,PSA International Pte Ltd,Corporate,171605700,28754547,
Asia,Singapore,Singapore Telecommunications Ltd,Corporate,33801176,5663783,
Asia,Singapore,SingTel Group Treasury Pte Ltd,Corporate,258034583,43236720,
Asia,Singapore,SP PowerAssets Ltd,Corporate,31847259,5336382,
Europe,Slovakia,Government of Slovakia,Government,1239767278,207737544,
Europe,Slovenia,Government of Slovenia,Government,917857137,153797726,
Europe,Slovenia,Slovenska izvozna in razvojna banka dd,Government Related,79889005,13386340,
Africa,South Africa,Eskom Holdings SOC Ltd,Government Related,95436042,15991428,
Africa,South Africa,Government of South Africa,Government,856890366,143582028,
Asia,South Korea,Export-Import Bank of Korea,Government Related,223703042,37484068,
Asia,South Korea,Government of Korea,Government,1184348892,198451544,
Asia,South Korea,GS Caltex Corp,Corporate,95702560,16036086,
Asia,South Korea,Hyundai Steel Co,Corporate,90190291,15112441,
Asia,South Korea,Industrial Bank of Korea,Government Related,31488951,5276343,
Asia,South Korea,Kia Motors Corp,Corporate,117694289,19721058,
Asia,South Korea,Korea Development Bank/The,Government Related,309043895,51783928,
Asia,South Korea,Korea Electric Power Corp,Government Related,62405955,10456850,
Asia,South Korea,Korea Finance Corp,Government Related,266817325,44708371,
Asia,South Korea,Korea Hydro & Nuclear Power Co Ltd,Government Related,327155285,54818704,
Asia,South Korea,Korea National Oil Corp,Government Related,123422710,20680922,
Asia,South Korea,Korea Railroad Corp,Government Related,68587212,11492592,
Asia,South Korea,KT Corp,Corporate,179764335,30121622,
Asia,South Korea,POSCO,Corporate,253117987,42412887,
Europe,Spain,Abertis Infraestructuras SA,Corporate,125812493,21081358,
Europe,Spain,Autonomous Community of Catalonia,Government Related,428180536,71746670,
Europe,Spain,Autonomous Community of Madrid Spain,Government Related,147805824,24766599,
Europe,Spain,Autonomous Community of Valencia,Government Related,53766706,9009242,
Europe,Spain,Ayt Cedulas Cajas Global,Securitized,6932730045,1161660209,
Europe,Spain,AyT Cedulas Cajas III Fondo de Titulizacion de Activos,Securitized,158503494,26559119,
Europe,Spain,AyT Cedulas Cajas IV Fondo de Titulizacion de Activos,Securitized,24082222,4035259,
Europe,Spain,AyT Cedulas Cajas IX Fondo de Titulizacion,Securitized,955527279,160109800,
Europe,Spain,AyT Cedulas Cajas VI Fondo de Titulizacion de Activos,Securitized,377661080,63281542,
Europe,Spain,AyT Cedulas Cajas V Fondo de Titulizacion de Activos,Securitized,934186828,156533957,
Europe,Spain,AyT Cedulas Cajas X Fondo de Titulizacion,Securitized,357092749,59835077,
Europe,Spain,Banca Civica SA,Government Related,71044918,11904409,
Europe,Spain,Banco Bilbao Vizcaya Argentaria SA,Corporate/Securitized,7116462737,1192446776,
Europe,Spain,Banco Cooperativo Espanol SA,Government Related,131598123,22050809,
Europe,Spain,Banco de Sabadell SA,Corporate/Securitized,438979525,73556167,
Europe,Spain,Banco Espanol de Credito SA,Securitized,1314202292,220210004,
Europe,Spain,Banco Financiero y de Ahorros SA,Government Related,1399230798,234457527,
Europe,Spain,Banco Guipuzcoano SA,Government Related,34215582,5733222,
Europe,Spain,Banco Pastor SA,Securitized,94264300,15795089,
Europe,Spain,Banco Popular Espanol SA,Corporate/Securitized,5799366504,971751859,
Europe,Spain,Banco Santander SA,Securitized,5918329500,991685503,
Europe,Spain,Bankia SA,Corporate/Securitized,998388746,167291741,
Europe,Spain,Bankinter SA,Securitized,215272984,36071513,
Europe,Spain,Basque Government,Government Related,49673842,8323435,
Europe,Spain,BBVA RMBS FTA,Securitized,98739862,16545022,
Europe,Spain,Bilbao Bizkaia Kutxa,Securitized,86099957,14427057,
Europe,Spain,CaixaBank,Securitized,305135102,51128964,
Europe,Spain,Caixa de Aforros de Galicia Vigo Ourense e Pontevedra,Corporate/Securitized,768765731,128815712,
Europe,Spain,Caixa d'Estalvis de Catalunya Tarragona i Manresa,Government Related,386217349,64715245,
Europe,Spain,Cajamar Caja Rural SCC,Government Related,134874984,22599885,
Europe,Spain,Caja de Ahorros del Mediterraneo,Government Related,237290537,39760812,
Europe,Spain,Caja de Ahorros de Murcia,Government Related,152423502,25540345,
Europe,Spain,Caja de Ahorros de Valencia Castellon y Alicante,Securitized,61497804,10304678,
Europe,Spain,Caja de Ahorros y Monte de Piedad de Baleares,Government Related,32967378,5524071,
Europe,Spain,Caja de Ahorros y Monte de Piedad de Gipuzkoa y San Sebastian,Securitized,1559004520,261229488,
Europe,Spain,Caja de Ahorros y Monte de Piedad de Madrid,Corporate/Securitized,5741829745,962110900,
Europe,Spain,Caja de Ahorros y Pensiones de Barcelona,Securitized,12148187588,2035571275,
Europe,Spain,Cedulas TDA,Securitized,2315540433,387995951,
Europe,Spain,CEAMI Guaranteed Bonds I,Government Related,140927172,23614000,
Europe,Spain,Comunidad Autonoma de Canarias,Government Related,44544457,7463946,
Europe,Spain,Comunidad Autonoma de las Islas Baleares,Government Related,51226804,8583652,
Europe,Spain,Cores,Government Related,268489682,44988594,
Europe,Spain,FADE - Fondo de Amortizacion del Deficit Electrico,Government Related,404068876,67706478,
Europe,Spain,Fondo de Reestructuracion Ordenada Bancaria,Government Related,590209230,98896477,
Europe,Spain,FTA Santander Empresas,Securitized,83490323,13989783,
Europe,Spain,Gas Natural Capital Markets SA,Corporate,461581668,77343421,
Europe,Spain,Government of Spain,Government,17975454661,3011998201,
Europe,Spain,Iberdrola Finanzas SAU,Corporate,342094651,57321970,
Europe,Spain,IM Cedulas 9,Securitized,355184253,59515286,
Europe,Spain,Instituto de Credito Oficial,Government Related,4140199321,693738942,
Europe,Spain,Junta Comunidades de Castilla-La Mancha,Government Related,27122802,4544743,
Europe,Spain,Junta de Andalucia,Government Related,95375949,15981359,
Europe,Spain,Liberbank SA,Government Related,577299540,96733307,
Europe,Spain,Mapfre SA,Corporate,12229323,2049166,
Europe,Spain,Montes de Piedad y Caja de Ahorros de Ronda Cadiz Almeria Malaga Antequera,Corporate/Securitized,1102074532,184665510,
Europe,Spain,Santander Consumer Finance SA,Securitized,1726184691,289242485,
Europe,Spain,Santander Consumer Finance Spain FTA,Securitized,33531087,5618527,
Europe,Spain,Santander Finance Preferred SAU,Corporate,134647962,22561845,
Europe,Spain,Santander International Debt SAU,Corporate,132960420,22279077,
Europe,Spain,Santander Issuances SAU,Corporate,79050459,13245831,
Europe,Spain,Santander US Debt SAU,Corporate,139229901,23329602,
Europe,Spain,Telefonica Emisiones SAU,Corporate,1108948505,185817325,
Europe,Spain,Telefonica SA,Corporate,173704317,29106195,
Europe,Spain,Xunta de Galicia,Government Related,37336906,6256236,
Europe,Sweden,Atlas Copco AB,Corporate,101780325,17054487,
Europe,Sweden,Government of Sweden,Government,10697427073,1792479339,
Europe,Sweden,Investor AB,Corporate,189422069,31739889,
Europe,Sweden,Kommuninvest I Sverige,Government Related,1363109749,228405022,
Europe,Sweden,Lansforsakringar Hypotek AB,Securitized,657562313,110182276,
Europe,Sweden,Nordea Bank AB,Corporate,953827903,159825049,
Europe,Sweden,Nordea Bank Sweden AB,Securitized,3318014993,555972318,
Europe,Sweden,SCA Finans AB,Corporate,64025898,10728290,
Europe,Sweden,Securitas AB,Corporate,42680759,7151662,
Europe,Sweden,Skandinaviska Enskilda Banken AB,Corporate/Securitized,914629833,153256953,
Europe,Sweden,SKF AB,Corporate,15358703,2573531,
Europe,Sweden,Stadshypotek AB,Securitized,6375665151,1068317454,
Europe,Sweden,Svenska Cellulosa AB,Corporate,161014892,26979933,
Europe,Sweden,Svenska Handelsbanken AB,Corporate,756930841,126832638,
Europe,Sweden,Svensk Exportkredit AB,Government Related,1891871399,317005236,
Europe,Sweden,Swedbank AB,Corporate,365005876,61161014,
Europe,Sweden,Swedbank Hypotek AB,Securitized,4773217840,799808618,
Europe,Sweden,Swedish Covered Bond Corp,Securitized,1168801985,195846477,
Europe,Sweden,TeliaSonera AB,Corporate,445755688,74691592,
Europe,Sweden,Vattenfall AB,Government Related,451799210,75704255,
Europe,Sweden,Volvo Treasury AB,Corporate,74030857,12404738,
Europe,Switzerland,Credit Suisse AG,Corporate/Securitized,3972826335,665693636,
Europe,Switzerland,Credit Suisse Securities USA LLC,Corporate,716812458,120110332,
Europe,Switzerland,Government of Switzerland,Government,3936885705,659671362,
Europe,Switzerland,Holcim Finance Luxembourg SA,Corporate,83375313,13970511,
Europe,Switzerland,Novartis Securities Investment Ltd,Corporate,35672404,5977330,
Europe,Switzerland,Swiss Reinsurance Co Ltd,Corporate,90971682,15243372,
Europe,Switzerland,Swiss Re America Holding Corp,Corporate,92407408,15483945,
Europe,Switzerland,UBS AG,Corporate/Securitized,4367807445,731877352,
Europe,Switzerland,Zurich Finance USA Inc,Corporate,268006692,44907664,
Asia,Thailand,PTT Global Chemical PCL,Corporate,31786479,5326197,
Asia,Thailand,PTT PCL,Corporate,100710360,16875202,
Asia,Thailand,Thai Oil PCL,Corporate,31051443,5203033,
Latin America,Trinidad and Tobago,Petroleum Co of Trinidad & Tobago Ltd,Government Related,42182688,7068204,
Europe,Turkey,Government of Turkey,Government,693392524,116186048,
Middle East,United Arab Emirates,Abu Dhabi National Energy Co,Government Related,335314890,56185942,
Middle East,United Arab Emirates,Dolphin Energy Ltd,Corporate,27292779,4573225,
Middle East,United Arab Emirates,Emirate of Abu Dhabi,Government,167490419,28064984,
Middle East,United Arab Emirates,National Bank of Abu Dhabi PJSC,Corporate,208938141,35010035,
Europe,United Kingdom,Abbey National Treasury Services PLC/London,Corporate/Securitized,5753561213,964076645,
Europe,United Kingdom,Aire Valley Mortgages PLC,Securitized,405525314,67950521,
Europe,United Kingdom,Alliance & Leicester PLC,Corporate,26691772,4472519,
Europe,United Kingdom,Alpha Credit Group PLC,Corporate,48490400,8125135,
Europe,United Kingdom,Amlin PLC,Corporate,71613551,11999690,
Europe,United Kingdom,Anglo American Capital PLC,Corporate,155870901,26117997,
Europe,United Kingdom,AstraZeneca PLC,Corporate,69916583,11715343,
Europe,United Kingdom,Aviva PLC,Corporate,376052150,63011947,
Europe,United Kingdom,Bank of Scotland PLC,Corporate/Securitized,14299857294,2396108763,
Europe,United Kingdom,Barclays Bank PLC,Corporate/Securitized,2399460944,402057816,
Europe,United Kingdom,BA Covered Bond Issuer,Securitized,880715639,147574232,
Europe,United Kingdom,BG Energy Capital PLC,Corporate,541107222,90668860,
Europe,United Kingdom,BP Capital Markets PLC,Corporate,1881731761,315306221,
Europe,United Kingdom,Bradford & Bingley PLC,Corporate/Securitized,2086154871,349559710,
Europe,United Kingdom,British Sky Broadcasting Group PLC,Corporate,53936217,9037646,
Europe,United Kingdom,BSKYB Finance UK PLC,Corporate,54991423,9214458,
Europe,United Kingdom,Bt Group Investments Ltd,Corporate,875784137,146747901,
Europe,United Kingdom,Carnival PLC,Corporate,92986438,15580968,
Europe,United Kingdom,Centrica PLC,Corporate,219128928,36717621,
Europe,United Kingdom,Clerical Medical Finance PLC,Corporate,81243843,13613359,
Europe,United Kingdom,Compass Group PLC,Corporate,48891271,8192306,
Europe,United Kingdom,Coventry Building Society,Corporate/Securitized,1055467899,176856022,
Europe,United Kingdom,Diageo Capital PLC,Corporate,181487156,30410301,
Europe,United Kingdom,Eastern Power Networks PLC,Corporate,49327061,8265327,
Europe,United Kingdom,EFG Hellas PLC,Corporate,24741595,4145744,
Europe,United Kingdom,Electricity North West Ltd,Corporate,70421201,11799898,
Europe,United Kingdom,ENW Finance PLC,Corporate,29601065,4960005,
Europe,United Kingdom,Firstgroup PLC,Corporate,66171888,11087876,
Europe,United Kingdom,Fosse Master Issuer PLC,Securitized,255593018,42827607,
Europe,United Kingdom,Friends Life FPG Ltd,Corporate,161527886,27065891,
Europe,United Kingdom,G4S PLC,Corporate,23096561,3870100,
Europe,United Kingdom,GlaxoSmithKline Capital PLC,Corporate,436597943,73157105,
Europe,United Kingdom,Granite Master Issuer PLC,Securitized,850066409,142438594,
Europe,United Kingdom,Granite Mortgages PLC,Securitized,11554132,1936030,
Europe,United Kingdom,Hammerson PLC,Corporate,161120609,26997647,
Europe,United Kingdom,HBOS PLC,Corporate,275117403,46099147,
Europe,United Kingdom,HSBC Bank PLC,Corporate/Securitized,2085948602,349525147,
Europe,United Kingdom,HSBC Finance Capital Trust IX,Corporate,48644165,8150900,
Europe,United Kingdom,HSBC Holdings PLC,Corporate,947582146,158778500,
Europe,United Kingdom,Intercontinental Hotels Group PLC,Corporate,17888733,2997467,
Europe,United Kingdom,Lambda Finance BV,Securitized,101621657,17027900,
Europe,United Kingdom,Land Securities Capital Markets PLC,Corporate,192805755,32306865,
Europe,United Kingdom,Leeds Building Society,Securitized,484191983,81132044,
Europe,United Kingdom,Leek Finance Ltd,Securitized,13985354,2343410,
Europe,United Kingdom,Legal & General Group PLC,Corporate,147805031,24766466,
Europe,United Kingdom,Lehman Brothers Holdings PLC,Corporate,3874,649,
Europe,United Kingdom,Lloyds TSB Bank PLC,Corporate/Securitized,5583198205,935530325,
Europe,United Kingdom,London Power Networks PLC,Corporate,253528415,42481659,
Europe,United Kingdom,London Stock Exchange Group PLC,Corporate,86972546,14573270,
Europe,United Kingdom,Marks & Spencer PLC,Corporate,333566318,55892948,
Europe,United Kingdom,MmO2 PLC,Corporate,104567219,17521464,
Europe,United Kingdom,Motability Operations Group PLC,Corporate,94056498,15760269,
Europe,United Kingdom,National Grid PLC,Corporate,713612301,119574108,
Europe,United Kingdom,National Westminster Bank PLC,Corporate,31095714,5210452,
Europe,United Kingdom,Nationwide Building Society,Corporate/Securitized,17617542190,2952025769,
Europe,United Kingdom,Network Rail Infrastructure Finance PLC,Government Related,2429058346,407017208,
Europe,United Kingdom,Next PLC,Corporate,238965601,40041488,
Europe,United Kingdom,Northern Gas Networks Finance PLC,Corporate,52089724,8728244,
Europe,United Kingdom,Northern Gas Networks Ltd,Corporate,29416045,4929003,
Europe,United Kingdom,Northern Rock Asset Management PLC,Securitized,2626382070,440081112,
Europe,United Kingdom,Old Mutual PLC,Corporate,100986045,16921396,
Europe,United Kingdom,Pearson PLC,Corporate,227778274,38166921,
Europe,United Kingdom,Phoenix Natural Gas Finance PLC,Corporate,27676347,4637496,
Europe,United Kingdom,Piraeus Group Finance PLC,Corporate,25991220,4355134,
Europe,United Kingdom,Principality Building Society,Corporate,20828208,3490010,
Europe,United Kingdom,Prominent CMBS Funding PLC,Securitized,3510775,588271,
Europe,United Kingdom,Reed Elsevier Investments PLC,Corporate,62532807,10478105,
Europe,United Kingdom,Rentokil Initial PLC,Corporate,60926115,10208885,
Europe,United Kingdom,Rexam PLC,Corporate,157925133,26462208,
Europe,United Kingdom,Rolls-Royce PLC,Corporate,35486216,5946132,
Europe,United Kingdom,Royal Bank of Scotland Group PLC,Corporate,384471142,64422648,
Europe,United Kingdom,Royal Bank of Scotland PLC/The,Corporate/Securitized,5233993901,877017050,
Europe,United Kingdom,SABMiller PLC,Corporate,221418074,37101195,
Europe,United Kingdom,Scottish Power Ltd,Corporate,95453516,15994356,
Europe,United Kingdom,Scottish Widows PLC,Corporate,123117784,20629828,
Europe,United Kingdom,Severn Trent Utilities Finance PLC,Corporate,152764165,25597427,
Europe,United Kingdom,Singer & Friedlander Ltd,Corporate,3478,583,
Europe,United Kingdom,Skipton Building Society,Government Related,84900602,14226091,
Europe,United Kingdom,Society of Lloyd's,Corporate,669220461,112135735,
Europe,United Kingdom,Southern Electric Power Distribution PLC,Corporate,37323528,6253995,
Europe,United Kingdom,Southern Gas Networks PLC,Corporate,36287977,6080476,
Europe,United Kingdom,South Eastern Power Networks PLC,Corporate,72252064,12106681,
Europe,United Kingdom,SPD Finance UK PLC,Corporate,312444053,52353665,
Europe,United Kingdom,SSE PLC,Corporate,473832630,79396213,
Europe,United Kingdom,Stagecoach Group PLC,Corporate,39432203,6607328,
Europe,United Kingdom,Standard Chartered PLC,Corporate,381292089,63889960,
Europe,United Kingdom,Standard Life PLC,Corporate,38106468,6385185,
Europe,United Kingdom,Tate & Lyle International Finance PLC,Corporate,181205944,30363181,
Europe,United Kingdom,TESCO PLC,Corporate,863959437,144766534,
Europe,United Kingdom,Thames Water Utilities Finance Ltd,Corporate,91855967,15391544,
Europe,United Kingdom,Unilever PLC,Corporate,64754369,10850354,
Europe,United Kingdom,United Kingdom Government,Government,109813232813,18400494778,
Europe,United Kingdom,United Utilities Water PLC,Corporate,95116993,15937967,
Europe,United Kingdom,Vodafone Group PLC,Corporate,1338035883,224203601,
Europe,United Kingdom,Wales & West Utilities Finance PLC,Corporate,91341044,15305263,
Europe,United Kingdom,Wessex Water Services Finance PLC,Corporate,139136498,23313952,
Europe,United Kingdom,Western Power Distribution Holdings Ltd,Corporate,368027033,61667245,
Europe,United Kingdom,WPP Finance 2010,Corporate,38993703,6533852,
Europe,United Kingdom,WPP PLC,Corporate,77998607,13069581,
Europe,United Kingdom,Yorkshire Building Society,Securitized,311214942,52147713,
Europe,United Kingdom,Zurich Finance UK PLC,Corporate,36573371,6128297,
North America,United States,Aames Mortgage Investment Trust,Securitized,3389226,567905,
North America,United States,Abbott Laboratories,Corporate,345253919,57851342,
North America,United States,AbitibiBowater Inc/Old,Corporate,318,53,
North America,United States,ABFS Mortgage Loan Trust,Securitized,1046748,175395,
North America,United States,ABN Amro Mortgage Corp,Securitized,4830946,809482,
North America,United States,ABSC NIMs Trust,Securitized,23,4,
North America,United States,Accredited Mortgage Loan Trust,Securitized,117068,19616,
North America,United States,ACE INA Holdings Inc,Corporate,144664058,24240159,
North America,United States,ACE Securities Corp,Securitized,28470462,4770560,
North America,United States,Adjustable Rate Mortgage Trust,Securitized,353524,59237,
North America,United States,Aegis Asset Backed Securities Trust,Securitized,617,103,
North America,United States,Aetna Inc,Corporate,307748009,51566787,
North America,United States,Aflac Inc,Corporate,63174928,10585700,
North America,United States,AFC Home Equity Loan Trust,Securitized,198957,33338,
North America,United States,Agilent Technologies Inc,Corporate,92218854,15452350,
North America,United States,Air Products & Chemicals Inc,Corporate,50330139,8433405,
North America,United States,Alabama Power Co,Corporate,53992296,9047042,
North America,United States,Alcoa Inc,Corporate,228144966,38228364,
North America,United States,Allergan Inc/United States,Corporate,83882545,14055504,
North America,United States,Allstate Corp/The,Corporate,177605933,29759957,
North America,United States,Allstate Life Insurance Co,Corporate,51372142,8608005,
North America,United States,Alltel Corp,Corporate,153767282,25765511,
North America,United States,Ameren Corp,Corporate,13588011,2276831,
North America,United States,American Express Bank FSB,Corporate,146981384,24628454,
North America,United States,American Express Centurion Bank,Corporate,20270028,3396481,
North America,United States,American Express Co,Corporate,443821683,74367527,
North America,United States,American Express Credit Corp,Corporate,208536887,34942801,
North America,United States,American Home Mortgage Investment Trust,Securitized,7514904,1259210,
