Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Europe,Germany,State of Schleswig-Holstein Germany,Government Related Bonds,481569948,58876310,Germany
Europe,Germany,Symrise AG,Corporate Bonds,202953476,24812910,Germany
Europe,Germany,UniCredit Bank AG,Securitized Bonds,777127378,95010897,Germany
Europe,Germany,Volkswagen International Finance NV,Corporate Bonds,450819713,55116814,Netherlands
Europe,Germany,Vonovia Finance BV,Corporate Bonds,1551694128,189708733,Netherlands
Europe,Germany,VW Credit Canada Inc,Corporate Bonds,147442385,18026174,Canada
Europe,Germany,WL BANK AG Westfaelische Landschaft Bodenkreditbank,Securitized Bonds,696212298,85118292,Germany
Europe,Germany,Wuestenrot Bausparkasse AG,Securitized Bonds,244512406,29893868,Germany
Europe,Germany,Wurth Finance International BV,Corporate Bonds,173455389,21206500,Netherlands
Europe,Germany,ZF North America Capital Inc,Corporate Bonds,38030498,4649575,United States
Asia,Hong Kong,AIA Group Ltd,Corporate Bonds,246911139,30187135,Hong Kong
Asia,Hong Kong,CK Hutchison Finance 16 II Ltd,Corporate Bonds,170402126,20833211,Cayman Islands
Asia,Hong Kong,CK Hutchison International 16 Ltd,Corporate Bonds,435145184,53200460,Cayman Islands
Asia,Hong Kong,CK Hutchison International 17 II Ltd,Corporate Bonds,981810420,120035262,Cayman Islands
Asia,Hong Kong,Hong Kong Special Administrative Region,Government,499951043,61123566,Hong Kong
Asia,Hong Kong,HPHT Finance 15 Ltd,Corporate Bonds,329094511,40234800,Cayman Islands
Asia,Hong Kong,Hutchison Whampoa Finance 14 Ltd,Corporate Bonds,152937807,18698039,Cayman Islands
Asia,Hong Kong,Hutchison Whampoa International 14 Ltd,Corporate Bonds,549229903,67148356,Cayman Islands
Asia,Hong Kong,Hutchison Whampoa Ltd,Corporate Bonds,298894678,36542595,Hong Kong
Asia,Hong Kong,PRADA SpA,Corporate Bonds,503985159,61616774,Italy
Europe,Hungary,Government of Hungary,Government,14753,1804,Hungary
Europe,Hungary,Maexim Secured Funding DAC,Government Related Bonds,353321306,43196746,Ireland
Europe,Iceland,Government of Iceland,Government,495223488,60545580,Iceland
Europe,Iceland,Kaupthing ehf,Corporate Bonds,2515681,307565,Iceland
Europe,Iceland,LBI HF,Corporate Bonds,6040095,738457,Iceland
Asia,India,Bharti Airtel International Netherlands BV,Corporate Bonds,418361624,51148517,Netherlands
Asia,India,Export-Import Bank of India,Government Related Bonds,197509984,24147394,India
Asia,India,Government of India,Government,27825604306,3401933443,India
Asia,India,Power Finance Corp Ltd,Corporate Bonds,46100405,5636194,India
Asia,India,Reliance Holding USA Inc,Corporate Bonds,180976292,22125999,United States
Asia,India,Reliance Industries Ltd,Government Related Bonds,772227624,94411857,India
Asia,India,Rural Electrification Corp Ltd,Government Related Bonds,39634827,4845718,India
Asia,Indonesia,Government of Indonesia,Government,22817444261,2789640285,Indonesia
International,International Organisations,African Development Bank,Government Related Bonds,2065022234,252467767,International Organisations
International,International Organisations,Asian Development Bank,Government Related Bonds,4616024711,564351044,International Organisations
International,International Organisations,Corp Andina de Fomento,Government Related Bonds,3445485731,421241997,International Organisations
International,International Organisations,Council Of Europe Development Bank,Government Related Bonds,1994078643,243794268,International Organisations
International,International Organisations,EUROFIMA,Government Related Bonds,2004178280,245029040,International Organisations
International,International Organisations,European Bank for Reconstruction & Development,Government Related Bonds,3902149306,477073277,International Organisations
International,International Organisations,European Financial Stability Facility,Government Related Bonds,9855804533,1204961829,Luxembourg
International,International Organisations,European Investment Bank,Government Related Bonds,19420856167,2374376468,International Organisations
International,International Organisations,European Stability Mechanism,Government Related Bonds,493916389,60385775,International Organisations
International,International Organisations,European Union,Government Related Bonds,1581104873,193304465,International Organisations
International,International Organisations,Inter-American Development Bank,Government Related Bonds,1346923041,164673604,International Organisations
International,International Organisations,International Bank for Reconstruction & Development,Government Related Bonds,3334998687,407733950,International Organisations
International,International Organisations,International Finance Corp,Government Related Bonds,933441275,114121694,International Organisations
International,International Organisations,Nordic Investment Bank,Government Related Bonds,1362002479,166517202,International Organisations
International,International Organisations,North American Development Bank,Government Related Bonds,1018279993,124493999,International Organisations
Europe,Ireland,AerCap Ireland Capital DAC,Corporate Bonds,1188535544,145309290,Ireland
Europe,Ireland,ESB Finance DAC,Government Related Bonds,259328456,31705265,Ireland
Europe,Ireland,Government of Ireland,Government,5384510528,658305431,Ireland
Europe,Ireland,Kerry Group Financial Services,Corporate Bonds,81514818,9965929,Ireland
Europe,Ireland,Lambay Capital Securities PLC,Corporate Bonds,1106462,135275,Ireland
Europe,Ireland,Roadster Finance Designated Activity Co,Corporate Bonds,68433099,8366569,Ireland
Europe,Ireland,Ryanair DAC,Corporate Bonds,520610401,63649361,Ireland
Middle East,Israel,Government of Israel,Government,7447862065,910568941,Israel
Middle East,Israel,Teva Pharmaceutical Finance Netherlands II BV,Corporate Bonds,1853930146,226659838,Netherlands
Middle East,Israel,Teva Pharmaceutical Finance Netherlands III BV,Corporate Bonds,346904974,42412291,Netherlands
Middle East,Israel,Teva Pharmaceutical Industries Ltd,Corporate Bonds,359585374,43962586,Israel
Europe,Italy,2i Rete Gas SpA,Corporate Bonds,177148390,21658003,Italy
Europe,Italy,A2A SpA,Government Related Bonds,196329198,24003032,Italy
Europe,Italy,Autostrade per l'Italia SpA,Corporate Bonds,54693845,6686820,Italy
Europe,Italy,Cassa Depositi e Prestiti SpA,Government Related Bonds,48806892,5967087,Italy
Europe,Italy,City of Rome Italy,Government Related Bonds,61596510,7530734,Italy
Europe,Italy,Davide Campari-Milano SpA,Corporate Bonds,535553786,65476326,Italy
Europe,Italy,Enel Finance International NV,Corporate Bonds,3089360994,377702506,Netherlands
Europe,Italy,Enel SpA,Corporate Bonds,310521310,37964057,Italy
Europe,Italy,Eni SpA,Corporate Bonds,388410362,47486703,Italy
Europe,Italy,Government of Italy,Government,42149840816,5153201760,Italy
Europe,Italy,Hera SpA,Government Related Bonds,32778436,4007462,Italy
Europe,Italy,Intesa Sanpaolo SpA,Securitized Bonds,329554691,40291061,Italy
Europe,Italy,Luxottica Group SpA,Corporate Bonds,94817251,11592272,Italy
Europe,Italy,Pirelli International PLC,Corporate Bonds,502379098,61420418,United Kingdom
Europe,Italy,Telecom Italia Capital SA,Corporate Bonds,124560588,15228666,Luxembourg
Europe,Italy,Telecom Italia SpA/Milano,Corporate Bonds,296030548,36192429,Italy
Europe,Italy,Unione di Banche Italiane SpA,Securitized Bonds,248864417,30425941,Italy
Asia,Japan,American Honda Finance Corp,Corporate Bonds,540629534,66096882,United States
Asia,Japan,Bank of Tokyo-Mitsubishi UFJ Ltd/The,Corporate Bonds,995941974,121762973,Japan
Asia,Japan,Banks' Shareholdings Purchase Corp,Government Related Bonds,1039463870,127083921,Japan
Asia,Japan,Central Nippon Expressway Co Ltd,Government Related Bonds,291274389,35610946,Japan
Asia,Japan,Deposit Insurance Corp of Japan,Government Related Bonds,2723463280,332968180,Japan
Asia,Japan,Development Bank of Japan Inc,Government Related Bonds,4488929435,548812489,Japan
Asia,Japan,East Nippon Expressway Co Ltd,Government Related Bonds,1100192928,134508601,Japan
Asia,Japan,Government of Japan,Government,190956380636,23346155946,Japan
Asia,Japan,Japan Bank for International Cooperation,Government Related Bonds,5081325560,621238309,Japan
Asia,Japan,Japan Expressway Holding and Debt Repayment Agency,Government Related Bonds,1102125344,134744857,Japan
Asia,Japan,Japan Finance Corp,Government Related Bonds,203332649,24859267,Japan
Asia,Japan,Japan Finance Organization for Municipalities,Government Related Bonds,2254876186,275679141,Japan
Asia,Japan,Major Joint Local Government Bond,Government Related Bonds,1498729943,183233380,Japan
Asia,Japan,Mitsubishi UFJ Financial Group Inc,Corporate Bonds,1673793740,204636522,Japan
Asia,Japan,Mitsubishi UFJ Trust & Banking Corp,Corporate Bonds,658191821,80469942,Japan
Asia,Japan,Mizuho Bank Ltd,Corporate Bonds,996992143,121891366,Japan
Asia,Japan,Mizuho Financial Group Inc,Corporate Bonds,405486148,49574373,Japan
Asia,Japan,Nippon Life Insurance Co,Corporate Bonds,174487616,21332700,Japan
Asia,Japan,Nuclear Damage Compensation and Decommissioning Facilitation Corp,Government Related Bonds,725983767,88758125,Japan
Asia,Japan,ORIX Corp,Corporate Bonds,412627990,50447528,Japan
Asia,Japan,Osaka Prefecture,Government Related Bonds,31457149,3845923,Japan
Asia,Japan,Sumitomo Mitsui Banking Corp,Corporate Bonds,288652874,35290442,Japan
Asia,Japan,Sumitomo Mitsui Financial Group Inc,Corporate Bonds,3761486328,459875947,Japan
Asia,Japan,Sumitomo Mitsui Trust Bank Ltd,Corporate Bonds,407547133,49826347,Japan
Asia,Japan,Suntory Holdings Ltd,Corporate Bonds,323156858,39508868,Japan
Asia,Japan,Tokyo Metropolitan Government,Government Related Bonds,2296191452,280730309,Japan
Europe,Latvia,Government of Latvia,Government,1174302880,143569218,Latvia
Europe,Lithuania,Government of Lithuania,Government,3309691373,404639901,Lithuania
Europe,Luxembourg,Government of Luxembourg,Government,1093328422,133669353,Luxembourg
Asia,Malaysia,Government of Malaysia,Government,15581469629,1904976512,Malaysia
Europe,Malta,Government of Malta,Government,151508216,18523259,Malta
Latin America,Mexico,Alfa SAB de CV,Corporate Bonds,215819482,26385896,Mexico
Latin America,Mexico,America Movil SAB de CV,Corporate Bonds,1192136394,145749527,Mexico
Latin America,Mexico,Becle SAB de CV,Corporate Bonds,57694933,7053731,Mexico
Latin America,Mexico,Comision Federal de Electricidad,Government Related Bonds,757243081,92579860,Mexico
Latin America,Mexico,Fermaca Enterprises S de RL de CV,Corporate Bonds,125028983,15285931,Mexico
Latin America,Mexico,Fomento Economico Mexicano SAB de CV,Corporate Bonds,555587280,67925603,Mexico
Latin America,Mexico,Government of Mexico,Government,46036383042,5628366929,Mexico
Latin America,Mexico,Grupo Televisa SAB,Corporate Bonds,379812302,46435512,Mexico
Latin America,Mexico,Infraestructura Energetica Nova SAB de CV,Corporate Bonds,160039889,19566333,Mexico
Latin America,Mexico,Mexichem SAB de CV,Corporate Bonds,326608716,39930889,Mexico
Latin America,Mexico,Mexico City Airport Trust,Corporate Bonds,905092995,110655858,Mexico
Latin America,Mexico,Petroleos Mexicanos,Government Related Bonds,2459781043,300730626,Mexico
Latin America,Mexico,Sigma Alimentos SA de CV,Corporate Bonds,288528657,35275255,Mexico
Europe,Netherlands,ABN AMRO Bank NV,Corporate Bonds/Securitized Bonds,4893635378,598291475,Netherlands
Europe,Netherlands,Achmea Bank NV,Corporate Bonds,936746295,114525762,Netherlands
Europe,Netherlands,Aegon Bank NV,Securitized Bonds,523963102,64059259,Netherlands
Europe,Netherlands,Aegon NV,Corporate Bonds,344404556,42106592,Netherlands
Europe,Netherlands,Akzo Nobel Sweden Finance AB,Corporate Bonds,109040343,13331175,Sweden
Europe,Netherlands,Alliander NV,Government Related Bonds,129628192,15848227,Netherlands
Europe,Netherlands,ASML Holding NV,Corporate Bonds,57390238,7016479,Netherlands
Europe,Netherlands,Bank Nederlandse Gemeenten NV,Government Related Bonds,881396003,107758685,Netherlands
Europe,Netherlands,Cooperatieve Rabobank UA,Corporate Bonds,5750258127,703021405,Netherlands
Europe,Netherlands,de Volksbank NV,Securitized Bonds,138241899,16901331,Netherlands
Europe,Netherlands,F van Lanschot Bankiers NV,Securitized Bonds,208380913,25476464,Netherlands
Europe,Netherlands,Government of the Netherlands,Government,8126649320,993556862,Netherlands
Europe,Netherlands,Heineken NV,Corporate Bonds,702165286,85846099,Netherlands
Europe,Netherlands,ING Bank NV,Corporate Bonds/Securitized Bonds,2048164904,250406805,Netherlands
Europe,Netherlands,ING Groep NV,Corporate Bonds,1240355768,151644785,Netherlands
Europe,Netherlands,JAB Holdings BV,Corporate Bonds,929215465,113605050,Netherlands
Europe,Netherlands,Koninklijke DSM NV,Corporate Bonds,406186068,49659945,Netherlands
Europe,Netherlands,Nationale-Nederlanden Bank NV/The Netherlands,Securitized Bonds,364540257,44568365,Netherlands
Europe,Netherlands,Nederlandse Financierings Maatschappij voor Ontwikkelingslanden NV,Government Related Bonds,458604123,56068529,Netherlands
Europe,Netherlands,Nederlandse Waterschapsbank NV,Government Related Bonds,1161966150,142060940,Netherlands
Europe,Netherlands,NIBC Bank NV,Securitized Bonds,812420968,99325859,Netherlands
Europe,Netherlands,NN Group NV,Corporate Bonds,332638354,40668067,Netherlands
Europe,Netherlands,TenneT Holding BV,Government Related Bonds,772026117,94387221,Netherlands
Europe,Netherlands,Unilever Capital Corp,Corporate Bonds,519432106,63505304,United States
Europe,Netherlands,Unilever NV,Corporate Bonds,1473210629,180113411,Netherlands
Europe,Netherlands,Wolters Kluwer NV,Corporate Bonds,167867395,20523317,Netherlands
Oceania,New Zealand,ANZ New Zealand Int'l Ltd,Securitized Bonds,956606724,116953881,New Zealand
Oceania,New Zealand,ASB Finance Ltd,Corporate Bonds/Securitized Bonds,764910834,93517313,New Zealand
Oceania,New Zealand,Auckland Council,Government Related Bonds,343868712,42041081,New Zealand
Oceania,New Zealand,BNZ International Funding Ltd,Corporate Bonds/Securitized Bonds,1781310929,217781478,New Zealand
Oceania,New Zealand,Chorus Ltd,Corporate Bonds,322438560,39421049,New Zealand
Oceania,New Zealand,Government of New Zealand,Government,3796500266,464156720,New Zealand
Oceania,New Zealand,New Zealand Local Government Funding Agency Bond,Government Related Bonds,2528809081,309169932,New Zealand
Oceania,New Zealand,Westpac Securities NZ Ltd,Securitized Bonds,642467777,78547535,New Zealand
Middle East,Oman,Bank Muscat SAOG,Convertible Bonds,2363081,288908,Oman
Latin America,Peru,Government of Peru,Government,509695404,62314903,Peru
Latin America,Peru,Transportadora de Gas del Peru SA,Corporate Bonds,213080933,26051084,Peru
Asia,Philippines,Government of the Philippines,Government,4606427757,563177729,Philippines
Europe,Poland,Bank Gospodarstwa Krajowego,Government Related Bonds,164983571,20170744,Poland
Europe,Poland,Government of Poland,Government,14046910868,1717362733,Poland
Europe,Poland,mBank Hipoteczny SA,Securitized Bonds,442633957,54116031,Poland
Europe,Poland,PKO Bank Hipoteczny SA,Securitized Bonds,554849340,67835383,Poland
Europe,Poland,Powszechna Kasa Oszczednosci Bank Polski SA,Corporate Bonds,279504987,34172029,Poland
Europe,Portugal,Banco Comercial Portugues SA,Securitized Bonds,149703569,18302624,Portugal
Europe,Portugal,Banco Santander Totta SA,Securitized Bonds,420542271,51415121,Portugal
Europe,Portugal,Caixa Economica Montepio Geral,Securitized Bonds,197888483,24193669,Portugal
Europe,Portugal,Caixa Geral de Depositos SA,Securitized Bonds,202063184,24704064,Portugal
Europe,Portugal,CP - Comboios de Portugal EPE,Government Related Bonds,233367853,28531345,Portugal
Europe,Portugal,Government of Portugal,Government,3777647269,461851769,Portugal
Europe,Portugal,Infraestruturas de Portugal SA,Government Related Bonds,109492333,13386435,Portugal
Europe,Portugal,Parpublica - Participacoes Publicas SGPS SA,Government Related Bonds,88343259,10800768,Portugal
Middle East,Qatar,Ooredoo International Finance Ltd,Government Related Bonds,43729282,5346303,Bermuda
Europe,Romania,Government of Romania,Government,588778187,71983493,Romania
Europe,Russia,Government of Russian Federation,Government,18385037401,2247738195,Russia
Asia,Singapore,DBS Bank Ltd,Securitized Bonds,488614355,59737553,Singapore
Asia,Singapore,Government of Singapore,Government,11077444139,1354318392,Singapore
Asia,Singapore,Housing & Development Board,Government Related Bonds,1828913516,223601327,Singapore
Asia,Singapore,Monetary Authority of Singapore,Government Related Bonds,732704264,89579767,Singapore
Asia,Singapore,Oversea-Chinese Banking Corp Ltd,Corporate Bonds,495160056,60537825,Singapore
Asia,Singapore,Singapore Telecommunications Ltd,Government Related Bonds,45496023,5562303,Singapore
Asia,Singapore,SingTel Group Treasury Pte Ltd,Government Related Bonds,431512773,52756365,Singapore
Asia,Singapore,SP PowerAssets Ltd,Government Related Bonds,335549739,41024010,Singapore
Europe,Slovakia,Government of Slovakia,Government,3250418622,397393267,Slovakia
Europe,Slovenia,Government of Slovenia,Government,2958536510,361708022,Slovenia
Africa,South Africa,Government of South Africa,Government,13919903550,1701834932,South Africa
Africa,South Africa,Steinhoff Europe AG,Corporate Bonds,313703667,38353129,Austria
Asia,South Korea,Doosan Heavy Industries & Construction Co Ltd,Corporate Bonds,241014872,29466262,South Korea
Asia,South Korea,Export-Import Bank of Korea,Government Related Bonds,3756423649,459256988,South Korea
Asia,South Korea,Government of Korea,Government,45425285888,5553654739,South Korea
Asia,South Korea,GS Caltex Corp,Corporate Bonds,323640511,39567999,South Korea
Asia,South Korea,Hyundai Capital America,Corporate Bonds,785402521,96022608,United States
Asia,South Korea,Hyundai Capital Services Inc,Corporate Bonds,244508275,29893363,South Korea
Asia,South Korea,Industrial Bank of Korea,Government Related Bonds,322185324,39390089,South Korea
Asia,South Korea,Kia Motors Corp,Corporate Bonds,315152041,38530206,South Korea
Asia,South Korea,Kookmin Bank,Securitized Bonds,602404782,73649469,South Korea
Asia,South Korea,Korea Development Bank/The,Government Related Bonds,1562385469,191015847,South Korea
Asia,South Korea,Korea Housing Finance Corp,Securitized Bonds,809767919,99001500,South Korea
Asia,South Korea,Korea National Oil Corp,Government Related Bonds,326472848,39914278,South Korea
Asia,South Korea,SK Telecom Co Ltd,Corporate Bonds,156511890,19135003,South Korea
Europe,Spain,Adif - Alta Velocidad,Government Related Bonds,197735881,24175012,Spain
Europe,Spain,Amadeus Capital Markets SAU,Corporate Bonds,61898851,7567698,Spain
Europe,Spain,Autonomous Community of Andalusia Spain,Government Related Bonds,175541158,21461505,Spain
Europe,Spain,Autonomous Community of Catalonia,Government Related Bonds,218085208,26662902,Spain
Europe,Spain,Ayt Cedulas Cajas Global,Securitized Bonds,107396596,13130212,Spain
Europe,Spain,AyT Cedulas Cajas IX FTA,Securitized Bonds,495837616,60620662,Spain
Europe,Spain,Banco Bilbao Vizcaya Argentaria SA,Securitized Bonds,636488335,77816493,Spain
Europe,Spain,Banco de Sabadell SA,Securitized Bonds,1054543740,128927572,Spain
Europe,Spain,Banco Popular Espanol SA,Securitized Bonds,487111631,59553831,Spain
Europe,Spain,Banco Santander SA,Corporate Bonds,327312332,40016912,Spain
Europe,Spain,Bankia SA,Securitized Bonds,98987770,12102156,Spain
Europe,Spain,Basque Government,Government Related Bonds,72516850,8865845,Spain
Europe,Spain,CaixaBank SA,Corporate Bonds,595698267,72829536,Spain
Europe,Spain,Caja Rural de Castilla-La Mancha SCC,Securitized Bonds,199650131,24409046,Spain
Europe,Spain,Caja Rural de Navarra SCC,Securitized Bonds,717371383,87705182,Spain
Europe,Spain,Cajamar Caja Rural SCC,Securitized Bonds,529136684,64691777,Spain
Europe,Spain,Comunidad Autonoma de Canarias,Government Related Bonds,69790908,8532574,Spain
Europe,Spain,Comunidad Autonoma de las Islas Baleares,Government Related Bonds,31335172,3831010,Spain
Europe,Spain,Cores,Government Related Bonds,147502357,18033506,Spain
Europe,Spain,Deutsche Bank SA Espanola,Securitized Bonds,950407716,116195996,Spain
Europe,Spain,Enagas Financiaciones SAU,Corporate Bonds,81089157,9913888,Spain
Europe,Spain,Government of Spain,Government,48221373816,5895501943,Spain
Europe,Spain,Ibercaja Banco SA,Securitized Bonds,354503192,43341242,Spain
Europe,Spain,Iberdrola Finanzas SA,Corporate Bonds,566462193,69255160,Spain
Europe,Spain,Iberdrola International BV,Corporate Bonds,892147676,109073175,Netherlands
Europe,Spain,IE2 Holdco SAU,Corporate Bonds,84224556,10297219,Spain
Europe,Spain,Inmobiliaria Colonial Socimi SA,Corporate Bonds,362438483,44311404,Spain
Europe,Spain,Instituto de Credito Oficial,Government Related Bonds,201115906,24588250,Spain
Europe,Spain,Red Electrica Financiaciones SAU,Corporate Bonds,181796075,22226225,Spain
Europe,Spain,Repsol International Finance BV,Corporate Bonds,161610033,19758298,Netherlands
Europe,Spain,Telefonica Emisiones SAU,Corporate Bonds,792816013,96928975,Spain
Europe,Spain,Xunta de Galicia,Government Related Bonds,219029441,26778343,Spain
Europe,Sweden,Alfa Laval Treasury International AB,Corporate Bonds,61334591,7498712,Sweden
Europe,Sweden,Atlas Copco AB,Corporate Bonds,331487159,40527323,Sweden
Europe,Sweden,City of Gothenburg Sweden,Government Related Bonds,347573499,42494024,Sweden
Europe,Sweden,City of Lunds Sweden,Government Related Bonds,155210580,18975906,Sweden
Europe,Sweden,City of Stockholm Sweden,Government Related Bonds,205705033,25149313,Sweden
Europe,Sweden,Danske Hypotek AB,Securitized Bonds,504152656,61637252,Sweden
Europe,Sweden,Essity AB,Corporate Bonds,1983645350,242518703,Sweden
Europe,Sweden,Government of Sweden,Government,7877700765,963120635,Sweden
Europe,Sweden,Investor AB,Corporate Bonds,280556301,34300562,Sweden
Europe,Sweden,Kommuninvest I Sverige AB,Government Related Bonds,2114212677,258481747,Sweden
Europe,Sweden,Landshypotek Bank AB,Securitized Bonds,160748895,19653016,Sweden
Europe,Sweden,Lansforsakringar Hypotek AB,Securitized Bonds,824727564,100830453,Sweden
Europe,Sweden,Molnlycke Holding AB,Corporate Bonds,185348683,22660564,Sweden
Europe,Sweden,Nordea Bank AB,Corporate Bonds,1438035058,175812877,Sweden
Europe,Sweden,Nordea Hypotek AB,Securitized Bonds,3371191308,412158828,Sweden
Europe,Sweden,Securitas AB,Corporate Bonds,765254663,93559349,Sweden
Europe,Sweden,Skandinaviska Enskilda Banken AB,Corporate Bonds/Securitized Bonds,5167766332,631806480,Sweden
Europe,Sweden,SKF AB,Corporate Bonds,195587655,23912371,Sweden
Europe,Sweden,Specialfastigheter Sverige AB,Government Related Bonds,118330083,14466930,Sweden
Europe,Sweden,Stadshypotek AB,Securitized Bonds,6860849702,838801335,Sweden
Europe,Sweden,Svensk Exportkredit AB,Government Related Bonds,1513374828,185023850,Sweden
Europe,Sweden,Svenska Handelsbanken AB,Corporate Bonds,1056504188,129167255,Sweden
Europe,Sweden,Sveriges Sakerstallda Obligationer AB,Securitized Bonds,1494789972,182751682,Sweden
Europe,Sweden,Swedbank AB,Corporate Bonds,2028679775,248024571,Sweden
Europe,Sweden,Swedbank Hypotek AB,Securitized Bonds,4940075178,603969164,Sweden
Europe,Sweden,Uppsala Kommun,Government Related Bonds,80150526,9799131,Sweden
Europe,Sweden,Volvo Car AB,Corporate Bonds,228484275,27934283,Sweden
Europe,Switzerland,Adecco International Financial Services BV,Corporate Bonds,179666257,21965836,Netherlands
Europe,Switzerland,Basellandschaftliche Kantonalbank,Government Related Bonds,37497169,4584370,Switzerland
Europe,Switzerland,Canton of Basel-City,Government Related Bonds,244554591,29899025,Switzerland
Europe,Switzerland,Canton of Geneva Switzerland,Government Related Bonds,392454781,47981170,Switzerland
Europe,Switzerland,Canton of Zurich,Government Related Bonds,45996549,5623497,Switzerland
Europe,Switzerland,Ciba Specialty Chemicals Finance Luxembourg SA,Corporate Bonds,61847112,7561372,Luxembourg
Europe,Switzerland,City of Zurich Switzerland,Government Related Bonds,177402121,21689024,Switzerland
Europe,Switzerland,Credit Suisse AG,Corporate Bonds/Securitized Bonds,7373937992,901531050,Switzerland
Europe,Switzerland,Credit Suisse Group AG,Corporate Bonds,1034896179,126525479,Switzerland
Europe,Switzerland,Credit Suisse Group Funding Guernsey Ltd,Corporate Bonds,2111749142,258180557,Guernsey
Europe,Switzerland,Geberit International BV,Corporate Bonds,150575353,18409208,Netherlands
Europe,Switzerland,Government of Switzerland,Government,12201329124,1491723563,Switzerland
Europe,Switzerland,Holcim US Finance Sarl & Cie SCS,Corporate Bonds,43445845,5311650,Luxembourg
Europe,Switzerland,Luzerner Kantonalbank AG,Government Related Bonds,115110971,14073364,Switzerland
Europe,Switzerland,Nestle Finance International Ltd,Corporate Bonds,212839681,26021589,Luxembourg
Europe,Switzerland,Nestle Holdings Inc,Corporate Bonds,1682180834,205661921,United States
Europe,Switzerland,Novartis Capital Corp,Corporate Bonds,2798465331,342137863,United States
Europe,Switzerland,Novartis Finance SA,Corporate Bonds,930641536,113779400,Luxembourg
Europe,Switzerland,Novartis Securities Investment Ltd,Corporate Bonds,222783372,27237295,Bermuda
Europe,Switzerland,Pfandbriefbank schweizerischer Hypothekarinstitute AG,Securitized Bonds,2507293386,306539442,Switzerland
Europe,Switzerland,Pfandbriefzentrale der schweizerischen Kantonalbanken AG,Securitized Bonds,879383345,107512620,Switzerland
Europe,Switzerland,Roche Holdings Inc,Corporate Bonds,2008104941,245509110,United States
Europe,Switzerland,Swiss Re ReAssure Ltd,Corporate Bonds,86726310,10603081,Jersey
Europe,Switzerland,Syngenta Finance NV,Corporate Bonds,155713666,19037413,Netherlands
Europe,Switzerland,UBS AG,Corporate Bonds/Securitized Bonds,3797042964,464223070,Switzerland
Europe,Switzerland,UBS Group Funding Switzerland AG,Corporate Bonds,3225030580,394289348,Switzerland
Europe,Switzerland,Willow No 2 Ireland PLC,Corporate Bonds,113007356,13816178,Ireland
Europe,Switzerland,Zuercher Kantonalbank,Government Related Bonds,345948801,42295390,Switzerland
Asia,Taiwan,TSMC Global Ltd,Corporate Bonds,573975708,70173756,British Virgin Islands
Asia,Thailand,Bank of Thailand,Government Related Bonds,320521000,39186610,Thailand
Asia,Thailand,Government of Thailand,Government,6680959525,816808123,Thailand
Europe,Turkey,Government of Turkey,Government,12975776881,1586406852,Turkey
Europe,Turkey,Turkiye Vakiflar Bankasi TAO,Securitized Bonds,120900981,14781246,Turkey
Middle East,United Arab Emirates,Emirate of Abu Dhabi United Arab Emirates,Government Related Bonds,17547896,2145390,United Arab Emirates
Middle East,United Arab Emirates,Emirates Telecommunications Group Co PJSC,Government Related Bonds,1161891847,142051856,United Arab Emirates
Middle East,United Arab Emirates,MDC-GMTN BV,Government Related Bonds,203595820,24891442,Netherlands
Europe,United Kingdom,Affordable Housing Finance Plc,Government Related Bonds,117408307,14354234,United Kingdom
Europe,United Kingdom,Annington Funding PLC,Corporate Bonds,614445970,75121614,United Kingdom
Europe,United Kingdom,AstraZeneca PLC,Corporate Bonds,1233191765,150768920,United Kingdom
Europe,United Kingdom,Aviva PLC,Corporate Bonds,1261545376,154235407,United Kingdom
Europe,United Kingdom,Bank of Scotland PLC,Corporate Bonds/Securitized Bonds,473559473,57896957,United Kingdom
Europe,United Kingdom,Barclays Bank PLC,Corporate Bonds/Securitized Bonds,1183854599,144737002,United Kingdom
Europe,United Kingdom,Barclays PLC,Corporate Bonds,3522351217,430639503,United Kingdom
Europe,United Kingdom,Baxalta Inc,Corporate Bonds,763366247,93328473,United States
Europe,United Kingdom,BG Energy Capital PLC,Corporate Bonds,646632726,79056738,United Kingdom
Europe,United Kingdom,BP AMI Leasing Inc,Corporate Bonds,167107115,20430366,United States
Europe,United Kingdom,BP Capital Markets PLC,Corporate Bonds,1590776162,194486868,United Kingdom
Europe,United Kingdom,British Telecommunications PLC,Corporate Bonds,3505903073,428628567,United Kingdom
Europe,United Kingdom,British Transco Finance Inc,Corporate Bonds,77614414,9489069,United States
Europe,United Kingdom,BUPA Finance PLC,Corporate Bonds,127627063,15603570,United Kingdom
Europe,United Kingdom,Chancellor Masters and Scholars of the University of Oxford/The,Corporate Bonds,167966657,20535453,United Kingdom
Europe,United Kingdom,Close Brothers Finance PLC,Corporate Bonds,129039739,15776283,United Kingdom
Europe,United Kingdom,Compass Group PLC,Corporate Bonds,129853230,15875739,United Kingdom
Europe,United Kingdom,Coventry Building Society,Securitized Bonds,395658190,48372816,United Kingdom
Europe,United Kingdom,CRH America Inc,Corporate Bonds,18137040,2217418,United States
Europe,United Kingdom,Daily Mail & General Trust PLC,Corporate Bonds,98226981,12009143,United Kingdom
Europe,United Kingdom,Diageo Capital PLC,Corporate Bonds,1111741978,135920578,United Kingdom
Europe,United Kingdom,Diageo Finance PLC,Corporate Bonds,876568187,107168441,United Kingdom
